source node,target node,path size
328,24555,3
328,157,3
328,24554,3
328,4,3
328,2194,3
328,137,3
328,1252,4
328,1639,4
328,21339,4
328,21338,4
328,39,4
328,260,4
328,393,4
328,2062,4
328,460,4
328,2061,4
328,375,4
328,364,4
328,575,4
328,278,4
328,322,4
328,279,4
328,1201,4
328,3312,4
328,803,4
328,42,4
328,1406,4
328,3319,4
328,1338,4
328,1972,4
328,1919,4
328,3788,4
328,435,4
328,11097,4
328,1422,4
328,2073,4
328,1390,4
328,2072,4
328,13729,4
328,17540,4
328,13730,4
328,13731,4
328,8948,4
328,12330,4
328,14885,4
328,24090,4
328,2069,4
328,4309,4
328,4295,4
328,4310,4
328,667,4
328,4302,4
328,4307,4
328,4308,4
328,2027,5
328,4260,5
328,4261,5
328,4255,5
328,865,5
328,4259,5
328,2074,5
328,1342,5
328,541,5
328,2177,5
328,1408,5
328,30965,5
328,5581,5
328,5557,5
328,22113,5
328,12273,5
328,22114,5
328,25537,5
328,11242,5
328,11241,5
328,24098,5
328,29808,5
328,24099,5
328,12390,6
328,110,6
328,4373,6
328,4374,6
328,4364,6
328,4367,6
328,4368,6
328,18407,6
328,14478,6
328,18649,6
328,18408,6
328,18405,6
328,18406,6
328,25370,6
328,25350,6
328,25372,6
328,25371,6
328,25351,6
328,25431,6
328,24100,6
328,25430,6
328,25417,6
328,25416,6
328,15594,7
328,29802,7
328,15906,8
328,12281,8
328,8216,8
328,33661,8
328,30150,8
328,34749,8
328,20975,8
328,35874,9
328,36257,9
328,36256,9
328,36255,9
328,20544,9
328,20553,9
328,20552,9
328,20551,9
328,20032,9
328,8214,9
328,20581,9
328,20548,9
328,20547,9
328,20546,9
328,20557,9
328,20545,9
328,20556,9
328,16707,9
328,13884,9
328,13960,9
328,17786,9
328,20974,9
328,37775,10
328,20357,10
328,27863,10
328,20031,10
328,20358,10
328,19347,10
328,19441,10
328,18220,10
328,19440,10
328,18221,10
328,18222,10
328,29011,11
328,28949,11
328,28716,11
328,28715,11
328,14409,11
328,19346,11
649,649,0
649,63,1
649,137,1
649,1921,2
649,12,2
649,3158,2
649,448,2
649,4202,2
649,328,2
649,2197,2
649,194,2
649,1922,2
649,2190,3
649,24555,3
649,157,3
649,24554,3
649,4,3
649,2194,3
649,89,3
649,5496,3
649,49,3
649,2111,3
649,180,3
649,2175,3
649,1096,3
649,2060,3
649,132,3
649,1425,3
649,156,3
649,102,3
649,2214,3
649,3533,3
649,2212,3
649,7,3
649,304,3
649,1276,3
649,2211,3
649,307,3
649,813,3
649,4204,3
649,4206,3
649,3638,3
649,3639,3
649,10991,3
649,980,3
649,1953,3
649,9068,3
649,8847,3
649,4710,3
649,85,3
649,1632,3
649,1621,3
649,1421,3
649,1251,3
649,901,3
649,748,3
649,172,3
649,394,3
649,26607,3
649,26606,3
649,26605,3
649,26604,3
649,4309,4
649,4295,4
649,4310,4
649,667,4
649,4302,4
649,4307,4
649,4308,4
649,2011,4
649,1053,4
649,1052,4
649,1051,4
649,154,4
649,363,4
649,870,4
649,155,4
649,520,4
649,635,4
649,519,4
649,4172,4
649,4183,4
649,4173,4
649,4184,4
649,2067,4
649,196,4
649,4171,4
649,840,4
649,712,4
649,515,4
649,713,4
649,946,4
649,947,4
649,1911,4
649,13658,4
649,1634,4
649,1633,4
649,7561,4
649,7560,4
649,7563,4
649,1885,4
649,7562,4
649,7103,4
649,7532,4
649,7565,4
649,7564,4
649,7104,4
649,2068,4
649,7643,4
649,1082,4
649,1081,4
649,3698,4
649,3788,4
649,435,4
649,11097,4
649,1422,4
649,2073,4
649,1390,4
649,2072,4
649,1252,4
649,1338,4
649,1972,4
649,1919,4
649,39,4
649,260,4
649,393,4
649,2062,4
649,460,4
649,2061,4
649,375,4
649,364,4
649,575,4
649,278,4
649,322,4
649,279,4
649,1201,4
649,3312,4
649,803,4
649,42,4
649,1406,4
649,3319,4
649,1639,4
649,21339,5
649,21338,5
649,13729,5
649,17540,5
649,13730,5
649,13731,5
649,8948,5
649,12330,5
649,14885,5
649,24090,5
649,2069,5
649,30965,5
649,5581,5
649,5557,5
649,22113,5
649,12273,5
649,22114,5
649,25537,5
649,2027,5
649,4260,5
649,4261,5
649,4255,5
649,865,5
649,4259,5
649,2074,5
649,1342,5
649,541,5
649,2177,5
649,1408,5
649,11242,6
649,11241,6
649,24098,6
649,29808,6
649,24099,6
649,18407,6
649,14478,6
649,18649,6
649,18408,6
649,18405,6
649,18406,6
649,12390,6
649,110,6
649,4373,6
649,4374,6
649,4364,6
649,4367,6
649,4368,6
649,25370,7
649,25350,7
649,25372,7
649,25371,7
649,25351,7
649,25431,7
649,24100,7
649,25430,7
649,25417,7
649,25416,7
649,15594,7
649,29802,8
649,15906,8
649,12281,8
649,8216,8
649,33661,8
649,30150,8
649,34749,8
649,20975,8
649,35874,9
649,36257,9
649,36256,9
649,36255,9
649,20544,9
649,20553,9
649,20552,9
649,20551,9
649,20032,9
649,8214,9
649,20581,9
649,20548,9
649,20547,9
649,20546,9
649,20557,9
649,20545,9
649,20556,9
649,16707,9
649,13884,9
649,13960,9
649,17786,9
649,20974,9
649,37775,10
649,20357,10
649,27863,10
649,20031,10
649,20358,10
649,19347,10
649,19441,10
649,18220,10
649,19440,10
649,18221,10
649,18222,10
649,29011,11
649,28949,11
649,28716,11
649,28715,11
649,14409,11
649,19346,11
2197,2197,0
2197,980,1
2197,1953,1
2197,9068,1
2197,3158,1
2197,448,1
2197,8847,1
2197,4710,1
2197,63,1
2197,85,1
2197,89,2
2197,5496,2
2197,49,2
2197,2111,2
2197,180,2
2197,2175,2
2197,1096,2
2197,194,2
2197,2060,2
2197,132,2
2197,1425,2
2197,156,2
2197,102,2
2197,2214,2
2197,3533,2
2197,2212,2
2197,7,2
2197,304,2
2197,1276,2
2197,2211,2
2197,4202,2
2197,328,2
2197,307,2
2197,813,2
2197,4204,2
2197,4206,2
2197,1921,2
2197,12,2
2197,649,2
2197,1922,2
2197,2011,3
2197,1053,3
2197,1251,3
2197,1052,3
2197,1051,3
2197,394,3
2197,154,3
2197,363,3
2197,870,3
2197,155,3
2197,520,3
2197,635,3
2197,519,3
2197,4172,3
2197,4183,3
2197,4173,3
2197,4184,3
2197,2067,3
2197,172,3
2197,196,3
2197,4171,3
2197,840,3
2197,712,3
2197,515,3
2197,713,3
2197,946,3
2197,947,3
2197,1911,3
2197,13658,3
2197,1634,3
2197,1633,3
2197,748,3
2197,1632,3
2197,1621,3
2197,1421,3
2197,901,3
2197,7561,3
2197,7560,3
2197,7563,3
2197,1885,3
2197,7562,3
2197,7103,3
2197,7532,3
2197,7565,3
2197,7564,3
2197,7104,3
2197,2068,3
2197,7643,3
2197,3638,3
2197,3639,3
2197,10991,3
2197,1082,3
2197,1081,3
2197,2190,3
2197,24555,3
2197,157,3
2197,24554,3
2197,4,3
2197,2194,3
2197,137,3
2197,26607,3
2197,26606,3
2197,26605,3
2197,26604,3
2197,1252,4
2197,1639,4
2197,21339,4
2197,21338,4
2197,39,4
2197,260,4
2197,393,4
2197,2062,4
2197,460,4
2197,2061,4
2197,375,4
2197,364,4
2197,575,4
2197,278,4
2197,322,4
2197,279,4
2197,1201,4
2197,3312,4
2197,803,4
2197,42,4
2197,1406,4
2197,3319,4
2197,1338,4
2197,1972,4
2197,1919,4
2197,3788,4
2197,435,4
2197,11097,4
2197,1422,4
2197,2073,4
2197,1390,4
2197,2072,4
2197,13729,4
2197,17540,4
2197,13730,4
2197,13731,4
2197,8948,4
2197,12330,4
2197,14885,4
2197,24090,4
2197,2069,4
2197,3698,4
2197,4309,4
2197,4295,4
2197,4310,4
2197,667,4
2197,4302,4
2197,4307,4
2197,4308,4
2197,2027,5
2197,4260,5
2197,4261,5
2197,4255,5
2197,865,5
2197,4259,5
2197,2074,5
2197,1342,5
2197,541,5
2197,2177,5
2197,1408,5
2197,30965,5
2197,5581,5
2197,5557,5
2197,22113,5
2197,12273,5
2197,22114,5
2197,25537,5
2197,11242,5
2197,11241,5
2197,24098,5
2197,29808,5
2197,24099,5
2197,12390,6
2197,110,6
2197,4373,6
2197,4374,6
2197,4364,6
2197,4367,6
2197,4368,6
2197,18407,6
2197,14478,6
2197,18649,6
2197,18408,6
2197,18405,6
2197,18406,6
2197,25370,6
2197,25350,6
2197,25372,6
2197,25371,6
2197,25351,6
2197,25431,6
2197,24100,6
2197,25430,6
2197,25417,6
2197,25416,6
2197,15594,7
2197,29802,7
2197,15906,8
2197,12281,8
2197,8216,8
2197,33661,8
2197,30150,8
2197,34749,8
2197,20975,8
2197,35874,9
2197,36257,9
2197,36256,9
2197,36255,9
2197,20544,9
2197,20553,9
2197,20552,9
2197,20551,9
2197,20032,9
2197,8214,9
2197,20581,9
2197,20548,9
2197,20547,9
2197,20546,9
2197,20557,9
2197,20545,9
2197,20556,9
2197,16707,9
2197,13884,9
2197,13960,9
2197,17786,9
2197,20974,9
2197,37775,10
2197,20357,10
2197,27863,10
2197,20031,10
2197,20358,10
2197,19347,10
2197,19441,10
2197,18220,10
2197,19440,10
2197,18221,10
2197,18222,10
2197,29011,11
2197,28949,11
2197,28716,11
2197,28715,11
2197,14409,11
2197,19346,11
3158,3158,0
3158,448,1
3158,63,1
3158,2197,1
3158,89,2
3158,5496,2
3158,49,2
3158,2111,2
3158,180,2
3158,2175,2
3158,1096,2
3158,194,2
3158,2060,2
3158,132,2
3158,1425,2
3158,156,2
3158,102,2
3158,2214,2
3158,3533,2
3158,2212,2
3158,7,2
3158,304,2
3158,1276,2
3158,2211,2
3158,4202,2
3158,328,2
3158,307,2
3158,813,2
3158,4204,2
3158,4206,2
3158,1921,2
3158,12,2
3158,649,2
3158,1922,2
3158,980,2
3158,1953,2
3158,9068,2
3158,8847,2
3158,4710,2
3158,85,2
3158,2011,3
3158,1053,3
3158,1251,3
3158,1052,3
3158,1051,3
3158,394,3
3158,154,3
3158,363,3
3158,870,3
3158,155,3
3158,520,3
3158,635,3
3158,519,3
3158,4172,3
3158,4183,3
3158,4173,3
3158,4184,3
3158,2067,3
3158,172,3
3158,196,3
3158,4171,3
3158,840,3
3158,712,3
3158,515,3
3158,713,3
3158,946,3
3158,947,3
3158,1911,3
3158,13658,3
3158,1634,3
3158,1633,3
3158,748,3
3158,1632,3
3158,1621,3
3158,1421,3
3158,901,3
3158,7561,3
3158,7560,3
3158,7563,3
3158,1885,3
3158,7562,3
3158,7103,3
3158,7532,3
3158,7565,3
3158,7564,3
3158,7104,3
3158,2068,3
3158,7643,3
3158,3638,3
3158,3639,3
3158,10991,3
3158,1082,3
3158,1081,3
3158,2190,3
3158,24555,3
3158,157,3
3158,24554,3
3158,4,3
3158,2194,3
3158,137,3
3158,26607,3
3158,26606,3
3158,26605,3
3158,26604,3
3158,1252,4
3158,1639,4
3158,21339,4
3158,21338,4
3158,39,4
3158,260,4
3158,393,4
3158,2062,4
3158,460,4
3158,2061,4
3158,375,4
3158,364,4
3158,575,4
3158,278,4
3158,322,4
3158,279,4
3158,1201,4
3158,3312,4
3158,803,4
3158,42,4
3158,1406,4
3158,3319,4
3158,1338,4
3158,1972,4
3158,1919,4
3158,3788,4
3158,435,4
3158,11097,4
3158,1422,4
3158,2073,4
3158,1390,4
3158,2072,4
3158,13729,4
3158,17540,4
3158,13730,4
3158,13731,4
3158,8948,4
3158,12330,4
3158,14885,4
3158,24090,4
3158,2069,4
3158,3698,4
3158,4309,4
3158,4295,4
3158,4310,4
3158,667,4
3158,4302,4
3158,4307,4
3158,4308,4
3158,2027,5
3158,4260,5
3158,4261,5
3158,4255,5
3158,865,5
3158,4259,5
3158,2074,5
3158,1342,5
3158,541,5
3158,2177,5
3158,1408,5
3158,30965,5
3158,5581,5
3158,5557,5
3158,22113,5
3158,12273,5
3158,22114,5
3158,25537,5
3158,11242,5
3158,11241,5
3158,24098,5
3158,29808,5
3158,24099,5
3158,12390,6
3158,110,6
3158,4373,6
3158,4374,6
3158,4364,6
3158,4367,6
3158,4368,6
3158,18407,6
3158,14478,6
3158,18649,6
3158,18408,6
3158,18405,6
3158,18406,6
3158,25370,6
3158,25350,6
3158,25372,6
3158,25371,6
3158,25351,6
3158,25431,6
3158,24100,6
3158,25430,6
3158,25417,6
3158,25416,6
3158,15594,7
3158,29802,7
3158,15906,8
3158,12281,8
3158,8216,8
3158,33661,8
3158,30150,8
3158,34749,8
3158,20975,8
3158,35874,9
3158,36257,9
3158,36256,9
3158,36255,9
3158,20544,9
3158,20553,9
3158,20552,9
3158,20551,9
3158,20032,9
3158,8214,9
3158,20581,9
3158,20548,9
3158,20547,9
3158,20546,9
3158,20557,9
3158,20545,9
3158,20556,9
3158,16707,9
3158,13884,9
3158,13960,9
3158,17786,9
3158,20974,9
3158,37775,10
3158,20357,10
3158,27863,10
3158,20031,10
3158,20358,10
3158,19347,10
3158,19441,10
3158,18220,10
3158,19440,10
3158,18221,10
3158,18222,10
3158,29011,11
3158,28949,11
3158,28716,11
3158,28715,11
3158,14409,11
3158,19346,11
85,85,0
85,980,1
85,2197,1
85,4710,1
85,9068,1
85,1953,2
85,3158,2
85,448,2
85,8847,2
85,63,2
85,89,3
85,5496,3
85,49,3
85,2111,3
85,180,3
85,2175,3
85,1096,3
85,194,3
85,2060,3
85,132,3
85,1425,3
85,156,3
85,102,3
85,2214,3
85,3533,3
85,2212,3
85,7,3
85,304,3
85,1276,3
85,2211,3
85,4202,3
85,328,3
85,307,3
85,813,3
85,4204,3
85,4206,3
85,1921,3
85,12,3
85,649,3
85,1922,3
85,2011,4
85,1053,4
85,1251,4
85,1052,4
85,1051,4
85,394,4
85,154,4
85,363,4
85,870,4
85,155,4
85,520,4
85,635,4
85,519,4
85,4172,4
85,4183,4
85,4173,4
85,4184,4
85,2067,4
85,172,4
85,196,4
85,4171,4
85,840,4
85,712,4
85,515,4
85,713,4
85,946,4
85,947,4
85,1911,4
85,13658,4
85,1634,4
85,1633,4
85,748,4
85,1632,4
85,1621,4
85,1421,4
85,901,4
85,7561,4
85,7560,4
85,7563,4
85,1885,4
85,7562,4
85,7103,4
85,7532,4
85,7565,4
85,7564,4
85,7104,4
85,2068,4
85,7643,4
85,3638,4
85,3639,4
85,10991,4
85,1082,4
85,1081,4
85,2190,4
85,24555,4
85,157,4
85,24554,4
85,4,4
85,2194,4
85,137,4
85,26607,4
85,26606,4
85,26605,4
85,26604,4
85,1252,5
85,1639,5
85,21339,5
85,21338,5
85,39,5
85,260,5
85,393,5
85,2062,5
85,460,5
85,2061,5
85,375,5
85,364,5
85,575,5
85,278,5
85,322,5
85,279,5
85,1201,5
85,3312,5
85,803,5
85,42,5
85,1406,5
85,3319,5
85,1338,5
85,1972,5
85,1919,5
85,3788,5
85,435,5
85,11097,5
85,1422,5
85,2073,5
85,1390,5
85,2072,5
85,13729,5
85,17540,5
85,13730,5
85,13731,5
85,8948,5
85,12330,5
85,14885,5
85,24090,5
85,2069,5
85,3698,5
85,4309,5
85,4295,5
85,4310,5
85,667,5
85,4302,5
85,4307,5
85,4308,5
85,2027,6
85,4260,6
85,4261,6
85,4255,6
85,865,6
85,4259,6
85,2074,6
85,1342,6
85,541,6
85,2177,6
85,1408,6
85,30965,6
85,5581,6
85,5557,6
85,22113,6
85,12273,6
85,22114,6
85,25537,6
85,11242,6
85,11241,6
85,24098,6
85,29808,6
85,24099,6
85,12390,7
85,110,7
85,4373,7
85,4374,7
85,4364,7
85,4367,7
85,4368,7
85,18407,7
85,14478,7
85,18649,7
85,18408,7
85,18405,7
85,18406,7
85,25370,7
85,25350,7
85,25372,7
85,25371,7
85,25351,7
85,25431,7
85,24100,7
85,25430,7
85,25417,7
85,25416,7
85,15594,8
85,29802,8
85,15906,9
85,12281,9
85,8216,9
85,33661,9
85,30150,9
85,34749,9
85,20975,9
85,35874,10
85,36257,10
85,36256,10
85,36255,10
85,20544,10
85,20553,10
85,20552,10
85,20551,10
85,20032,10
85,8214,10
85,20581,10
85,20548,10
85,20547,10
85,20546,10
85,20557,10
85,20545,10
85,20556,10
85,16707,10
85,13884,10
85,13960,10
85,17786,10
85,20974,10
85,37775,11
85,20357,11
85,27863,11
85,20031,11
85,20358,11
85,19347,11
85,19441,11
85,18220,11
85,19440,11
85,18221,11
85,18222,11
85,29011,12
85,28949,12
85,28716,12
85,28715,12
85,14409,12
85,19346,12
980,980,0
980,85,1
980,1953,1
980,2197,1
980,4710,2
980,9068,2
980,3158,2
980,448,2
980,8847,2
980,63,2
980,89,3
980,5496,3
980,49,3
980,2111,3
980,180,3
980,2175,3
980,1096,3
980,194,3
980,2060,3
980,132,3
980,1425,3
980,156,3
980,102,3
980,2214,3
980,3533,3
980,2212,3
980,7,3
980,304,3
980,1276,3
980,2211,3
980,4202,3
980,328,3
980,307,3
980,813,3
980,4204,3
980,4206,3
980,1921,3
980,12,3
980,649,3
980,1922,3
980,2011,4
980,1053,4
980,1251,4
980,1052,4
980,1051,4
980,394,4
980,154,4
980,363,4
980,870,4
980,155,4
980,520,4
980,635,4
980,519,4
980,4172,4
980,4183,4
980,4173,4
980,4184,4
980,2067,4
980,172,4
980,196,4
980,4171,4
980,840,4
980,712,4
980,515,4
980,713,4
980,946,4
980,947,4
980,1911,4
980,13658,4
980,1634,4
980,1633,4
980,748,4
980,1632,4
980,1621,4
980,1421,4
980,901,4
980,7561,4
980,7560,4
980,7563,4
980,1885,4
980,7562,4
980,7103,4
980,7532,4
980,7565,4
980,7564,4
980,7104,4
980,2068,4
980,7643,4
980,3638,4
980,3639,4
980,10991,4
980,1082,4
980,1081,4
980,2190,4
980,24555,4
980,157,4
980,24554,4
980,4,4
980,2194,4
980,137,4
980,26607,4
980,26606,4
980,26605,4
980,26604,4
980,1252,5
980,1639,5
980,21339,5
980,21338,5
980,39,5
980,260,5
980,393,5
980,2062,5
980,460,5
980,2061,5
980,375,5
980,364,5
980,575,5
980,278,5
980,322,5
980,279,5
980,1201,5
980,3312,5
980,803,5
980,42,5
980,1406,5
980,3319,5
980,1338,5
980,1972,5
980,1919,5
980,3788,5
980,435,5
980,11097,5
980,1422,5
980,2073,5
980,1390,5
980,2072,5
980,13729,5
980,17540,5
980,13730,5
980,13731,5
980,8948,5
980,12330,5
980,14885,5
980,24090,5
980,2069,5
980,3698,5
980,4309,5
980,4295,5
980,4310,5
980,667,5
980,4302,5
980,4307,5
980,4308,5
980,2027,6
980,4260,6
980,4261,6
980,4255,6
980,865,6
980,4259,6
980,2074,6
980,1342,6
980,541,6
980,2177,6
980,1408,6
980,30965,6
980,5581,6
980,5557,6
980,22113,6
980,12273,6
980,22114,6
980,25537,6
980,11242,6
980,11241,6
980,24098,6
980,29808,6
980,24099,6
980,12390,7
980,110,7
980,4373,7
980,4374,7
980,4364,7
980,4367,7
980,4368,7
980,18407,7
980,14478,7
980,18649,7
980,18408,7
980,18405,7
980,18406,7
980,25370,7
980,25350,7
980,25372,7
980,25371,7
980,25351,7
980,25431,7
980,24100,7
980,25430,7
980,25417,7
980,25416,7
980,15594,8
980,29802,8
980,15906,9
980,12281,9
980,8216,9
980,33661,9
980,30150,9
980,34749,9
980,20975,9
980,35874,10
980,36257,10
980,36256,10
980,36255,10
980,20544,10
980,20553,10
980,20552,10
980,20551,10
980,20032,10
980,8214,10
980,20581,10
980,20548,10
980,20547,10
980,20546,10
980,20557,10
980,20545,10
980,20556,10
980,16707,10
980,13884,10
980,13960,10
980,17786,10
980,20974,10
980,37775,11
980,20357,11
980,27863,11
980,20031,11
980,20358,11
980,19347,11
980,19441,11
980,18220,11
980,19440,11
980,18221,11
980,18222,11
980,29011,12
980,28949,12
980,28716,12
980,28715,12
980,14409,12
980,19346,12
4710,4710,0
4710,2197,1
4710,85,1
4710,980,2
4710,1953,2
4710,9068,2
4710,3158,2
4710,448,2
4710,8847,2
4710,63,2
4710,89,3
4710,5496,3
4710,49,3
4710,2111,3
4710,180,3
4710,2175,3
4710,1096,3
4710,194,3
4710,2060,3
4710,132,3
4710,1425,3
4710,156,3
4710,102,3
4710,2214,3
4710,3533,3
4710,2212,3
4710,7,3
4710,304,3
4710,1276,3
4710,2211,3
4710,4202,3
4710,328,3
4710,307,3
4710,813,3
4710,4204,3
4710,4206,3
4710,1921,3
4710,12,3
4710,649,3
4710,1922,3
4710,2011,4
4710,1053,4
4710,1251,4
4710,1052,4
4710,1051,4
4710,394,4
4710,154,4
4710,363,4
4710,870,4
4710,155,4
4710,520,4
4710,635,4
4710,519,4
4710,4172,4
4710,4183,4
4710,4173,4
4710,4184,4
4710,2067,4
4710,172,4
4710,196,4
4710,4171,4
4710,840,4
4710,712,4
4710,515,4
4710,713,4
4710,946,4
4710,947,4
4710,1911,4
4710,13658,4
4710,1634,4
4710,1633,4
4710,748,4
4710,1632,4
4710,1621,4
4710,1421,4
4710,901,4
4710,7561,4
4710,7560,4
4710,7563,4
4710,1885,4
4710,7562,4
4710,7103,4
4710,7532,4
4710,7565,4
4710,7564,4
4710,7104,4
4710,2068,4
4710,7643,4
4710,3638,4
4710,3639,4
4710,10991,4
4710,1082,4
4710,1081,4
4710,2190,4
4710,24555,4
4710,157,4
4710,24554,4
4710,4,4
4710,2194,4
4710,137,4
4710,26607,4
4710,26606,4
4710,26605,4
4710,26604,4
4710,1252,5
4710,1639,5
4710,21339,5
4710,21338,5
4710,39,5
4710,260,5
4710,393,5
4710,2062,5
4710,460,5
4710,2061,5
4710,375,5
4710,364,5
4710,575,5
4710,278,5
4710,322,5
4710,279,5
4710,1201,5
4710,3312,5
4710,803,5
4710,42,5
4710,1406,5
4710,3319,5
4710,1338,5
4710,1972,5
4710,1919,5
4710,3788,5
4710,435,5
4710,11097,5
4710,1422,5
4710,2073,5
4710,1390,5
4710,2072,5
4710,13729,5
4710,17540,5
4710,13730,5
4710,13731,5
4710,8948,5
4710,12330,5
4710,14885,5
4710,24090,5
4710,2069,5
4710,3698,5
4710,4309,5
4710,4295,5
4710,4310,5
4710,667,5
4710,4302,5
4710,4307,5
4710,4308,5
4710,2027,6
4710,4260,6
4710,4261,6
4710,4255,6
4710,865,6
4710,4259,6
4710,2074,6
4710,1342,6
4710,541,6
4710,2177,6
4710,1408,6
4710,30965,6
4710,5581,6
4710,5557,6
4710,22113,6
4710,12273,6
4710,22114,6
4710,25537,6
4710,11242,6
4710,11241,6
4710,24098,6
4710,29808,6
4710,24099,6
4710,12390,7
4710,110,7
4710,4373,7
4710,4374,7
4710,4364,7
4710,4367,7
4710,4368,7
4710,18407,7
4710,14478,7
4710,18649,7
4710,18408,7
4710,18405,7
4710,18406,7
4710,25370,7
4710,25350,7
4710,25372,7
4710,25371,7
4710,25351,7
4710,25431,7
4710,24100,7
4710,25430,7
4710,25417,7
4710,25416,7
4710,15594,8
4710,29802,8
4710,15906,9
4710,12281,9
4710,8216,9
4710,33661,9
4710,30150,9
4710,34749,9
4710,20975,9
4710,35874,10
4710,36257,10
4710,36256,10
4710,36255,10
4710,20544,10
4710,20553,10
4710,20552,10
4710,20551,10
4710,20032,10
4710,8214,10
4710,20581,10
4710,20548,10
4710,20547,10
4710,20546,10
4710,20557,10
4710,20545,10
4710,20556,10
4710,16707,10
4710,13884,10
4710,13960,10
4710,17786,10
4710,20974,10
4710,37775,11
4710,20357,11
4710,27863,11
4710,20031,11
4710,20358,11
4710,19347,11
4710,19441,11
4710,18220,11
4710,19440,11
4710,18221,11
4710,18222,11
4710,29011,12
4710,28949,12
4710,28716,12
4710,28715,12
4710,14409,12
4710,19346,12
9068,9068,0
9068,2197,1
9068,85,1
9068,980,2
9068,1953,2
9068,3158,2
9068,448,2
9068,8847,2
9068,4710,2
9068,63,2
9068,89,3
9068,5496,3
9068,49,3
9068,2111,3
9068,180,3
9068,2175,3
9068,1096,3
9068,194,3
9068,2060,3
9068,132,3
9068,1425,3
9068,156,3
9068,102,3
9068,2214,3
9068,3533,3
9068,2212,3
9068,7,3
9068,304,3
9068,1276,3
9068,2211,3
9068,4202,3
9068,328,3
9068,307,3
9068,813,3
9068,4204,3
9068,4206,3
9068,1921,3
9068,12,3
9068,649,3
9068,1922,3
9068,2011,4
9068,1053,4
9068,1251,4
9068,1052,4
9068,1051,4
9068,394,4
9068,154,4
9068,363,4
9068,870,4
9068,155,4
9068,520,4
9068,635,4
9068,519,4
9068,4172,4
9068,4183,4
9068,4173,4
9068,4184,4
9068,2067,4
9068,172,4
9068,196,4
9068,4171,4
9068,840,4
9068,712,4
9068,515,4
9068,713,4
9068,946,4
9068,947,4
9068,1911,4
9068,13658,4
9068,1634,4
9068,1633,4
9068,748,4
9068,1632,4
9068,1621,4
9068,1421,4
9068,901,4
9068,7561,4
9068,7560,4
9068,7563,4
9068,1885,4
9068,7562,4
9068,7103,4
9068,7532,4
9068,7565,4
9068,7564,4
9068,7104,4
9068,2068,4
9068,7643,4
9068,3638,4
9068,3639,4
9068,10991,4
9068,1082,4
9068,1081,4
9068,2190,4
9068,24555,4
9068,157,4
9068,24554,4
9068,4,4
9068,2194,4
9068,137,4
9068,26607,4
9068,26606,4
9068,26605,4
9068,26604,4
9068,1252,5
9068,1639,5
9068,21339,5
9068,21338,5
9068,39,5
9068,260,5
9068,393,5
9068,2062,5
9068,460,5
9068,2061,5
9068,375,5
9068,364,5
9068,575,5
9068,278,5
9068,322,5
9068,279,5
9068,1201,5
9068,3312,5
9068,803,5
9068,42,5
9068,1406,5
9068,3319,5
9068,1338,5
9068,1972,5
9068,1919,5
9068,3788,5
9068,435,5
9068,11097,5
9068,1422,5
9068,2073,5
9068,1390,5
9068,2072,5
9068,13729,5
9068,17540,5
9068,13730,5
9068,13731,5
9068,8948,5
9068,12330,5
9068,14885,5
9068,24090,5
9068,2069,5
9068,3698,5
9068,4309,5
9068,4295,5
9068,4310,5
9068,667,5
9068,4302,5
9068,4307,5
9068,4308,5
9068,2027,6
9068,4260,6
9068,4261,6
9068,4255,6
9068,865,6
9068,4259,6
9068,2074,6
9068,1342,6
9068,541,6
9068,2177,6
9068,1408,6
9068,30965,6
9068,5581,6
9068,5557,6
9068,22113,6
9068,12273,6
9068,22114,6
9068,25537,6
9068,11242,6
9068,11241,6
9068,24098,6
9068,29808,6
9068,24099,6
9068,12390,7
9068,110,7
9068,4373,7
9068,4374,7
9068,4364,7
9068,4367,7
9068,4368,7
9068,18407,7
9068,14478,7
9068,18649,7
9068,18408,7
9068,18405,7
9068,18406,7
9068,25370,7
9068,25350,7
9068,25372,7
9068,25371,7
9068,25351,7
9068,25431,7
9068,24100,7
9068,25430,7
9068,25417,7
9068,25416,7
9068,15594,8
9068,29802,8
9068,15906,9
9068,12281,9
9068,8216,9
9068,33661,9
9068,30150,9
9068,34749,9
9068,20975,9
9068,35874,10
9068,36257,10
9068,36256,10
9068,36255,10
9068,20544,10
9068,20553,10
9068,20552,10
9068,20551,10
9068,20032,10
9068,8214,10
9068,20581,10
9068,20548,10
9068,20547,10
9068,20546,10
9068,20557,10
9068,20545,10
9068,20556,10
9068,16707,10
9068,13884,10
9068,13960,10
9068,17786,10
9068,20974,10
9068,37775,11
9068,20357,11
9068,27863,11
9068,20031,11
9068,20358,11
9068,19347,11
9068,19441,11
9068,18220,11
9068,19440,11
9068,18221,11
9068,18222,11
9068,29011,12
9068,28949,12
9068,28716,12
9068,28715,12
9068,14409,12
9068,19346,12
635,635,0
635,307,1
635,89,1
635,520,2
635,49,2
635,448,2
635,1053,2
635,1052,2
635,1051,2
635,519,2
635,394,2
635,1082,2
635,1081,2
635,2011,2
635,1251,2
635,194,2
635,154,2
635,363,2
635,870,2
635,155,2
635,4172,3
635,4183,3
635,4173,3
635,4184,3
635,2067,3
635,172,3
635,196,3
635,4171,3
635,840,3
635,712,3
635,515,3
635,713,3
635,946,3
635,947,3
635,1911,3
635,5496,3
635,2111,3
635,180,3
635,2175,3
635,2197,3
635,1096,3
635,2060,3
